date,high,low,open,close,volume,adjclose
2017-12-08,194000.0,149500.0,149500.0,194000.0,68343.0,193114.15625
2017-12-11,249000.0,214000.0,222000.0,248500.0,684631.0,247365.296875
2017-12-12,246500.0,222500.0,242500.0,235000.0,286513.0,233926.9375
2017-12-13,242500.0,228000.0,235000.0,235000.0,94609.0,233926.9375
2017-12-14,236500.0,221500.0,236000.0,234000.0,118532.0,232931.515625
2017-12-15,242000.0,230000.0,230000.0,236500.0,63106.0,235420.09375
2017-12-18,240000.0,233000.0,240000.0,238000.0,25868.0,236913.25
2017-12-19,238000.0,225500.0,237000.0,227000.0,37388.0,225963.46875
2017-12-21,226000.0,220500.0,225000.0,220500.0,48028.0,219493.15625
2017-12-22,224500.0,217000.0,224500.0,219500.0,21824.0,218497.71875
2017-12-26,221500.0,215000.0,217500.0,219000.0,19031.0,218000.0
2017-12-27,218500.0,209000.0,216000.0,212500.0,19265.0,212500.0
2017-12-28,213000.0,209500.0,210500.0,210000.0,28678.0,210000.0
2018-01-02,212500.0,208500.0,212500.0,210500.0,43076.0,210500.0
2018-01-03,208500.0,201500.0,205500.0,202500.0,39089.0,202500.0
2018-01-04,203500.0,200500.0,203000.0,200500.0,49743.0,200500.0
2018-01-05,202500.0,196500.0,202500.0,200000.0,29452.0,200000.0
2018-01-08,201000.0,199000.0,200000.0,199000.0,26055.0,199000.0
2018-01-09,207000.0,195500.0,199000.0,206000.0,38911.0,206000.0
2018-01-10,211500.0,203500.0,207000.0,210500.0,42692.0,210500.0
2018-01-11,213000.0,204000.0,212000.0,208500.0,46884.0,208500.0
2018-01-12,209500.0,200500.0,209000.0,201500.0,42666.0,201500.0
2018-01-15,208000.0,199000.0,202000.0,206000.0,28168.0,206000.0
2018-01-16,211000.0,205500.0,206000.0,210000.0,32777.0,210000.0
2018-01-17,219500.0,208000.0,208000.0,218000.0,30967.0,218000.0
2018-01-18,221000.0,213500.0,215500.0,221000.0,15647.0,221000.0
2018-01-19,221500.0,215000.0,217500.0,215000.0,10446.0,215000.0
2018-01-22,218000.0,206000.0,218000.0,209000.0,25762.0,209000.0
2018-01-23,214500.0,207000.0,207000.0,214000.0,17581.0,214000.0
2018-01-24,221500.0,212500.0,214000.0,219000.0,18102.0,219000.0
2018-01-25,219000.0,214500.0,215000.0,218500.0,16113.0,218500.0
2018-01-26,227000.0,216500.0,216500.0,220000.0,22580.0,220000.0
2018-01-29,227500.0,220000.0,220000.0,227000.0,31219.0,227000.0
2018-01-30,232000.0,217000.0,228500.0,217500.0,32415.0,217500.0
2018-01-31,220000.0,212500.0,217500.0,220000.0,42255.0,220000.0
2018-02-01,221000.0,216000.0,220000.0,218000.0,14143.0,218000.0
2018-02-02,221000.0,213000.0,218000.0,214000.0,17661.0,214000.0
2018-02-05,221000.0,210000.0,218000.0,212000.0,24307.0,212000.0
2018-02-06,213500.0,205000.0,211500.0,209500.0,31337.0,209500.0
2018-02-07,210500.0,206500.0,209000.0,206500.0,26237.0,206500.0
2018-02-08,209500.0,203500.0,203500.0,206000.0,21050.0,206000.0
2018-02-09,211500.0,202000.0,204000.0,210500.0,28746.0,210500.0
2018-02-12,211500.0,206500.0,209000.0,210500.0,12513.0,210500.0
2018-02-13,211000.0,197000.0,209000.0,199000.0,41843.0,199000.0
2018-02-14,201500.0,182500.0,201000.0,187000.0,143124.0,187000.0
2018-02-19,191000.0,186500.0,191000.0,188000.0,26245.0,188000.0
2018-02-20,187500.0,184500.0,186000.0,186000.0,72152.0,186000.0
2018-02-21,188000.0,185000.0,188000.0,187000.0,34023.0,187000.0
2018-02-22,186000.0,178000.0,186000.0,178000.0,56556.0,178000.0
2018-02-23,180500.0,172500.0,178000.0,178000.0,103525.0,178000.0
2018-02-26,180000.0,170500.0,180000.0,172000.0,68871.0,172000.0
2018-02-27,174500.0,168000.0,172000.0,170000.0,58047.0,170000.0
2018-02-28,174500.0,169000.0,170000.0,174000.0,47346.0,174000.0
2018-03-02,172500.0,167000.0,171000.0,169000.0,42902.0,169000.0
2018-03-05,173000.0,166000.0,168500.0,167000.0,32831.0,167000.0
2018-03-06,171000.0,161000.0,168000.0,161500.0,49441.0,161500.0
2018-03-07,163000.0,154500.0,162000.0,157000.0,73222.0,157000.0
2018-03-08,161000.0,156500.0,157000.0,158500.0,45232.0,158500.0
2018-03-09,166000.0,158500.0,158500.0,163500.0,113100.0,163500.0
2018-03-12,170000.0,163500.0,164500.0,167500.0,60143.0,167500.0
2018-03-13,169500.0,162000.0,165000.0,168500.0,67916.0,168500.0
2018-03-14,168500.0,163000.0,165500.0,164500.0,32816.0,164500.0
2018-03-15,169500.0,161500.0,164000.0,167500.0,42601.0,167500.0
2018-03-16,170500.0,166000.0,167500.0,169500.0,29903.0,169500.0
2018-03-19,170000.0,163500.0,170000.0,164000.0,17328.0,164000.0
2018-03-20,165500.0,161500.0,162000.0,162500.0,37351.0,162500.0
2018-03-21,164000.0,161500.0,162000.0,163000.0,45677.0,163000.0
2018-03-22,167500.0,162500.0,162500.0,165500.0,35416.0,165500.0
2018-03-23,165000.0,160000.0,164000.0,161500.0,37074.0,161500.0
2018-03-26,162500.0,152500.0,161500.0,155500.0,55806.0,155500.0
2018-03-27,158500.0,150500.0,156000.0,155000.0,59085.0,155000.0
2018-03-28,158500.0,152500.0,155000.0,154500.0,25435.0,154500.0
2018-03-29,161000.0,152500.0,153500.0,152500.0,40141.0,152500.0
2018-03-30,170000.0,153500.0,155000.0,169000.0,64701.0,169000.0
2018-04-02,170000.0,164000.0,170000.0,169500.0,36758.0,169500.0
