date,high,low,open,close,volume,adjclose
2010-01-04,10151.5,9734.849609375,9848.48046875,9886.3603515625,9517.0,7843.6171875
2010-01-05,10000.0,9469.7001953125,9924.240234375,9924.240234375,19642.0,7873.66943359375
2010-01-06,10189.400390625,9772.73046875,9924.240234375,10189.400390625,6798.0,8084.04150390625
2010-01-07,10227.2998046875,9962.1201171875,9962.1201171875,10151.5,11273.0,8053.97265625
2010-01-08,10378.7998046875,9962.1201171875,9962.1201171875,10000.0,7630.0,7933.77587890625
2010-01-11,10227.2998046875,9848.48046875,10227.2998046875,9848.48046875,9042.0,7813.56396484375
2010-01-12,10075.7998046875,9545.4501953125,10075.7998046875,9810.6103515625,18493.0,7783.51904296875
2010-01-13,9734.849609375,9469.7001953125,9734.849609375,9469.7001953125,20500.0,7513.046875
2010-01-14,10530.2998046875,8598.48046875,9469.7001953125,9128.7900390625,68996.0,7242.578125
2010-01-15,9166.669921875,8825.759765625,9128.7900390625,8939.3896484375,32960.0,7092.3115234375
2010-01-18,9128.7900390625,8712.1201171875,8939.3896484375,8939.3896484375,44352.0,7092.3115234375
2010-01-19,9128.7900390625,8863.6396484375,8863.6396484375,8977.26953125,17833.0,7122.3642578125
2010-01-20,9053.0302734375,8825.759765625,8977.26953125,8863.6396484375,28274.0,7032.2138671875
2010-01-21,9090.91015625,8371.2099609375,8901.509765625,8939.3896484375,20051.0,7092.3115234375
2010-01-22,9166.669921875,8636.3603515625,9015.150390625,8712.1201171875,36181.0,6912.00146484375
2010-01-25,8863.6396484375,8446.9697265625,8446.9697265625,8750.0,24090.0,6942.0546875
2010-01-26,8901.509765625,8522.73046875,8750.0,8750.0,12144.0,6942.0546875
2010-01-27,9015.150390625,8522.73046875,8522.73046875,8787.8798828125,10481.0,6972.107421875
2010-01-28,9090.91015625,8712.1201171875,8787.8798828125,9090.91015625,17186.0,7212.52392578125
2010-01-29,9015.150390625,8750.0,8939.3896484375,8901.509765625,10718.0,7062.2587890625
2010-02-01,8901.509765625,8712.1201171875,8825.759765625,8825.759765625,10758.0,7002.16015625
2010-02-02,8825.759765625,8333.330078125,8674.240234375,8333.330078125,41910.0,6611.47705078125
2010-02-03,8522.73046875,8257.580078125,8409.08984375,8371.2099609375,20077.0,6641.5302734375
2010-02-04,8371.2099609375,8068.18017578125,8371.2099609375,8181.81982421875,27496.0,6491.27294921875
2010-02-05,7992.419921875,7651.509765625,7954.5400390625,7689.39013671875,29753.0,6100.59033203125
2010-02-08,7840.91015625,7575.759765625,7689.39013671875,7613.64013671875,26743.0,6040.49169921875
2010-02-09,7840.91015625,7613.64013671875,7613.64013671875,7651.509765625,16170.0,6070.5361328125
2010-02-10,7803.02978515625,7575.759765625,7803.02978515625,7651.509765625,24050.0,6070.5361328125
2010-02-11,7954.5400390625,7575.759765625,7803.02978515625,7840.91015625,13979.0,6220.80224609375
2010-02-12,7803.02978515625,7613.64013671875,7803.02978515625,7613.64013671875,23245.0,6040.49169921875
2010-02-16,7916.669921875,7651.509765625,7727.27001953125,7916.669921875,6059.0,6280.90869140625
2010-02-17,8295.4501953125,7916.669921875,7916.669921875,8295.4501953125,14916.0,6581.423828125
2010-02-18,8446.9697265625,8143.93994140625,8143.93994140625,8295.4501953125,7880.0,6581.423828125
2010-02-19,8257.580078125,8106.06005859375,8219.7001953125,8106.06005859375,7722.0,6431.16650390625
2010-02-22,8674.240234375,8219.7001953125,8636.3603515625,8560.6103515625,16223.0,6791.796875
2010-02-23,8712.1201171875,8484.849609375,8560.6103515625,8712.1201171875,5689.0,6912.00146484375
2010-02-24,8863.6396484375,8560.6103515625,8636.3603515625,8825.759765625,12157.0,7002.16015625
2010-02-25,8901.509765625,8333.330078125,8901.509765625,8409.08984375,13358.0,6671.583984375
2010-02-26,8636.3603515625,8181.81982421875,8181.81982421875,8484.849609375,11735.0,6731.689453125
2010-03-02,8787.8798828125,8484.849609375,8712.1201171875,8484.849609375,15272.0,6731.689453125
2010-03-03,8636.3603515625,8333.330078125,8560.6103515625,8598.48046875,4132.0,6821.841796875
2010-03-04,8560.6103515625,8257.580078125,8409.08984375,8522.73046875,11603.0,6761.74267578125
2010-03-05,8636.3603515625,8333.330078125,8598.48046875,8522.73046875,6587.0,6761.74267578125
2010-03-08,8787.8798828125,8522.73046875,8636.3603515625,8750.0,10428.0,6942.0546875
2010-03-09,8901.509765625,8598.48046875,8787.8798828125,8825.759765625,14322.0,7002.16015625
