date,high,low,open,close,volume,adjclose
2010-01-04,39400.0,39050.0,39150.0,39150.0,791515.0,30122.599609375
2010-01-05,40500.0,39200.0,39300.0,40350.0,2263791.0,31045.896484375
2010-01-06,41550.0,40700.0,40800.0,41450.0,2451164.0,31892.255859375
2010-01-07,42750.0,41600.0,41850.0,42450.0,2637065.0,32661.66796875
2010-01-08,44850.0,42800.0,43050.0,44550.0,3889342.0,34277.44140625
2010-01-11,44900.0,43800.0,44900.0,44600.0,1921154.0,34315.91015625
2010-01-12,44400.0,43750.0,44400.0,43800.0,1302177.0,33700.375
2010-01-13,44050.0,43300.0,43400.0,44050.0,1418215.0,33892.73046875
2010-01-14,44300.0,43600.0,43800.0,43700.0,1318812.0,33623.4375
2010-01-15,45400.0,43200.0,43600.0,44950.0,1791886.0,34585.2109375
2010-01-18,46800.0,44850.0,44900.0,46000.0,2058272.0,35393.08984375
2010-01-19,46500.0,45550.0,46000.0,45600.0,1152822.0,35085.328125
2010-01-20,49900.0,46650.0,47000.0,48700.0,5239354.0,37470.515625
2010-01-21,49850.0,47900.0,48800.0,49100.0,2769827.0,37778.27734375
2010-01-22,49150.0,47750.0,48100.0,48800.0,2097516.0,37547.4609375
2010-01-25,48700.0,46700.0,48000.0,46850.0,2292127.0,36047.08984375
2010-01-26,48500.0,46450.0,47300.0,47250.0,2483582.0,36354.859375
2010-01-27,50900.0,47200.0,47250.0,50600.0,4412362.0,38932.3984375
2010-01-28,51700.0,49750.0,50700.0,50000.0,3113101.0,38470.75
2010-01-29,51500.0,48800.0,49600.0,49800.0,2719127.0,38316.8671875
2010-02-01,51200.0,48850.0,49750.0,49600.0,2041982.0,38162.98828125
2010-02-02,50400.0,48700.0,49500.0,49600.0,1819731.0,38162.98828125
2010-02-03,50100.0,47850.0,50100.0,48000.0,2717680.0,36931.91796875
2010-02-04,48950.0,47600.0,48000.0,48600.0,1752231.0,37393.57421875
2010-02-05,47300.0,46000.0,47000.0,46000.0,2663316.0,35393.08984375
2010-02-08,48100.0,45700.0,46300.0,47400.0,2344712.0,36470.26953125
2010-02-09,47700.0,46500.0,47600.0,46550.0,1383723.0,35816.265625
2010-02-10,47100.0,45800.0,47000.0,46600.0,1092542.0,35854.73828125
2010-02-11,47450.0,46100.0,46650.0,47050.0,1414858.0,36200.9765625
2010-02-12,47950.0,46500.0,47050.0,47550.0,1857768.0,36585.68359375
2010-02-16,47400.0,46050.0,47050.0,46200.0,1242481.0,35546.9765625
2010-02-17,47400.0,46250.0,46400.0,46850.0,1632915.0,36047.08984375
2010-02-18,47600.0,46750.0,47300.0,46800.0,1144401.0,36008.62109375
2010-02-19,47250.0,45950.0,46600.0,46300.0,941475.0,35623.9140625
2010-02-22,47250.0,46500.0,46700.0,46800.0,1227435.0,36008.62109375
2010-02-23,47750.0,45950.0,47200.0,46250.0,1488807.0,35585.44140625
2010-02-24,46300.0,44300.0,45950.0,44450.0,2815310.0,34200.5
2010-02-25,44900.0,43650.0,44750.0,43750.0,1550872.0,33661.90625
