date,high,low,open,close,volume,adjclose
2011-03-30,14749.099609375,13908.900390625,14095.599609375,14655.7001953125,2659996.0,12478.1796875
2011-03-31,14889.099609375,14655.7001953125,14842.400390625,14842.400390625,1455889.0,12637.1396484375
2011-04-01,15355.7998046875,14655.7001953125,14749.099609375,15215.7998046875,2565645.0,12955.060546875
2011-04-04,15309.2001953125,14982.5,15122.5,15215.7998046875,1629427.0,12955.060546875
2011-04-05,15169.099609375,14889.099609375,15029.099609375,14982.5,1172845.0,12756.4228515625
2011-04-06,14935.7998046875,14282.2998046875,14889.099609375,14469.0,1864862.0,12319.2197265625
2011-04-07,14655.7001953125,14095.599609375,14655.7001953125,14142.2998046875,840300.0,12041.0576171875
2011-04-08,14235.7001953125,13722.2001953125,14189.0,13768.900390625,1271926.0,11723.1396484375
2011-04-11,14002.2998046875,13675.599609375,13815.599609375,13908.900390625,729465.0,11842.337890625
2011-04-12,14049.0,13582.2001953125,13815.599609375,13675.599609375,557871.0,11643.701171875
2011-04-13,13722.2001953125,13348.900390625,13628.900390625,13488.900390625,926245.0,11484.740234375
2011-04-14,13535.5,12975.5,13442.2001953125,13348.900390625,1263949.0,11365.54296875
2011-04-15,13442.2001953125,13162.2001953125,13208.7998046875,13348.900390625,905174.0,11365.54296875
2011-04-18,13442.2001953125,12555.400390625,13302.2001953125,12695.400390625,1119930.0,10809.1376953125
2011-04-19,13115.5,12415.400390625,12602.099609375,13068.7998046875,1061637.0,11127.05859375
2011-04-20,13395.5,12928.7998046875,13302.2001953125,12975.5,979094.0,11047.6201171875
2011-04-21,13115.5,12555.400390625,13068.7998046875,12602.099609375,1230325.0,10729.701171875
2011-04-22,13722.2001953125,12648.7001953125,12695.400390625,13488.900390625,1746614.0,11484.740234375
2011-04-25,14002.2998046875,13395.5,13768.900390625,13488.900390625,1486148.0,11484.740234375
2011-04-26,13535.5,12975.5,13488.900390625,13302.2001953125,1324490.0,11325.779296875
2011-04-27,14002.2998046875,13302.2001953125,13535.5,13768.900390625,1555562.0,11723.1396484375
2011-04-28,14095.599609375,13675.599609375,13768.900390625,14002.2998046875,1200986.0,11921.8603515625
2011-04-29,14562.400390625,13675.599609375,13862.2998046875,14562.400390625,1994885.0,12398.7412109375
2011-05-02,14889.099609375,14515.7001953125,14842.400390625,14702.400390625,1655883.0,12517.9404296875
2011-05-03,14749.099609375,14375.7001953125,14702.400390625,14609.099609375,850021.0,12438.501953125
2011-05-04,14749.099609375,14049.0,14702.400390625,14422.400390625,824351.0,12279.54296875
2011-05-06,14282.2998046875,14002.2998046875,14235.7001953125,14142.2998046875,795248.0,12041.0576171875
2011-05-09,14329.0,13768.900390625,14235.7001953125,13768.900390625,678648.0,11723.1396484375
2011-05-11,13955.599609375,13628.900390625,13768.900390625,13815.599609375,657020.0,11762.8994140625
2011-05-12,13955.599609375,13582.2001953125,13722.2001953125,13675.599609375,863998.0,11643.701171875
2011-05-13,13675.599609375,13302.2001953125,13628.900390625,13302.2001953125,893672.0,11325.779296875
2011-05-16,13488.900390625,13022.099609375,13208.7998046875,13255.5,722726.0,11286.0185546875
2011-05-17,13535.5,13162.2001953125,13162.2001953125,13395.5,441246.0,11405.216796875
2011-05-18,13955.599609375,13442.2001953125,13535.5,13908.900390625,774900.0,11842.337890625
2011-05-19,14142.2998046875,13488.900390625,14095.599609375,13815.599609375,1805696.0,11762.8994140625
2011-05-20,14189.0,13815.599609375,13908.900390625,14142.2998046875,755794.0,12041.0576171875
2011-05-23,14282.2998046875,13862.2998046875,14282.2998046875,14095.599609375,595720.0,12001.2978515625
2011-05-24,14469.0,13955.599609375,14002.2998046875,14422.400390625,676445.0,12279.54296875
2011-05-25,14422.400390625,13955.599609375,14422.400390625,14095.599609375,488053.0,12001.2978515625
2011-05-26,14375.7001953125,14049.0,14329.0,14375.7001953125,374860.0,12239.7822265625
2011-05-27,14469.0,14095.599609375,14469.0,14469.0,560019.0,12319.2197265625
2011-05-30,14469.0,13908.900390625,14422.400390625,14142.2998046875,452509.0,12041.0576171875
2011-05-31,14562.400390625,14002.2998046875,14142.2998046875,14562.400390625,2556461.0,12398.7412109375
2011-06-01,14562.400390625,14189.0,14189.0,14562.400390625,535187.0,12398.7412109375
2011-06-02,14189.0,13908.900390625,14002.2998046875,13908.900390625,638952.0,11842.337890625
2011-06-03,14515.7001953125,13908.900390625,13955.599609375,14515.7001953125,454696.0,12358.9794921875
2011-06-07,14935.7998046875,14282.2998046875,14329.0,14749.099609375,987679.0,12557.701171875
2011-06-08,14749.099609375,14282.2998046875,14749.099609375,14609.099609375,511829.0,12438.501953125
2011-06-09,14562.400390625,14002.2998046875,14469.0,14049.0,710581.0,11961.623046875
2011-06-10,14189.0,13488.900390625,14095.599609375,13488.900390625,1098837.0,11484.740234375
2011-06-13,13815.599609375,13395.5,13442.2001953125,13815.599609375,433807.0,11762.8994140625
2011-06-14,13908.900390625,13535.5,13815.599609375,13675.599609375,388310.0,11643.701171875
2011-06-15,13815.599609375,13488.900390625,13815.599609375,13535.5,839075.0,11524.4169921875
2011-06-16,13488.900390625,13162.2001953125,13488.900390625,13255.5,741996.0,11286.0185546875
2011-06-17,13442.2001953125,13208.7998046875,13302.2001953125,13208.7998046875,1353871.0,11246.2568359375
2011-06-20,13302.2001953125,12975.5,13208.7998046875,13115.5,523240.0,11166.8203125
2011-06-21,13815.599609375,13115.5,13162.2001953125,13815.599609375,828962.0,11762.8994140625
2011-06-22,13908.900390625,13208.7998046875,13862.2998046875,13302.2001953125,1151070.0,11325.779296875
2011-06-23,13815.599609375,13208.7998046875,13302.2001953125,13442.2001953125,996123.0,11444.9794921875
2011-06-24,14282.2998046875,13535.5,13628.900390625,14189.0,1578294.0,12080.8212890625
2011-06-27,14235.7001953125,13768.900390625,14095.599609375,13955.599609375,413631.0,11882.099609375
2011-06-28,14469.0,14142.2998046875,14189.0,14329.0,778058.0,12200.0205078125
2011-06-29,14655.7001953125,14049.0,14469.0,14095.599609375,586557.0,12001.2978515625
2011-06-30,14375.7001953125,14002.2998046875,14142.2998046875,14095.599609375,878681.0,12001.2978515625
2011-07-01,14235.7001953125,14049.0,14189.0,14189.0,439974.0,12080.8212890625
2011-07-04,14422.400390625,14095.599609375,14282.2998046875,14235.7001953125,349955.0,12120.583984375
2011-07-05,14329.0,14142.2998046875,14189.0,14329.0,493151.0,12200.0205078125
2011-07-06,14422.400390625,14235.7001953125,14375.7001953125,14329.0,384419.0,12200.0205078125
2011-07-07,14469.0,14235.7001953125,14235.7001953125,14329.0,382839.0,12200.0205078125
2011-07-08,14375.7001953125,13815.599609375,14329.0,13955.599609375,1557060.0,11882.099609375
2011-07-11,14189.0,13675.599609375,13908.900390625,14189.0,637210.0,12080.8212890625
2011-07-12,14095.599609375,13815.599609375,14095.599609375,13908.900390625,643358.0,11842.337890625
2011-07-13,14282.2998046875,13908.900390625,14049.0,14235.7001953125,686995.0,12120.583984375
2011-07-14,14375.7001953125,14049.0,14329.0,14375.7001953125,736926.0,12239.7822265625
2011-07-15,14609.099609375,14282.2998046875,14422.400390625,14609.099609375,655410.0,12438.501953125
2011-07-18,14702.400390625,14189.0,14702.400390625,14282.2998046875,432814.0,12160.259765625
2011-07-19,14655.7001953125,14142.2998046875,14235.7001953125,14375.7001953125,628743.0,12239.7822265625
2011-07-20,14935.7998046875,14422.400390625,14469.0,14935.7998046875,1495266.0,12716.6630859375
2011-07-21,15309.2001953125,14889.099609375,14935.7998046875,15309.2001953125,1075884.0,13034.5830078125
2011-07-22,15822.599609375,15355.7998046875,15402.5,15589.2001953125,1211515.0,13272.9814453125
2011-07-25,15682.599609375,15122.5,15542.5,15495.900390625,352018.0,13193.5439453125
2011-07-26,15869.2998046875,15449.2001953125,15449.2001953125,15682.599609375,866441.0,13352.50390625
2011-07-27,16196.0,15075.7998046875,15635.900390625,15355.7998046875,1088754.0,13074.259765625
2011-07-28,15309.2001953125,15075.7998046875,15075.7998046875,15169.099609375,350324.0,12915.298828125
2011-07-29,15682.599609375,14982.5,15215.7998046875,15169.099609375,603048.0,12915.298828125
2011-08-01,15682.599609375,14935.7998046875,15402.5,15122.5,643811.0,12875.623046875
2011-08-02,15122.5,14609.099609375,15029.099609375,14749.099609375,762635.0,12557.701171875
2011-08-03,14562.400390625,13955.599609375,14375.7001953125,14095.599609375,729881.0,12001.2978515625
2011-08-04,14422.400390625,14002.2998046875,14189.0,14329.0,512159.0,12200.0205078125
2011-08-05,14189.0,13535.5,13582.2001953125,13628.900390625,964996.0,11603.9404296875
2011-08-08,13768.900390625,12788.7998046875,13628.900390625,13068.7998046875,900072.0,11127.05859375
2011-08-09,13022.099609375,11808.599609375,13022.099609375,12088.599609375,1727029.0,10292.4951171875
2011-08-10,13535.5,12182.0,12648.7001953125,12182.0,1917835.0,10372.017578125
2011-08-11,12368.7001953125,11528.599609375,11621.900390625,12182.0,1154508.0,10372.017578125
2011-08-12,12882.099609375,12415.400390625,12648.7001953125,12742.099609375,1161594.0,10848.8984375
2011-08-16,13442.2001953125,13068.7998046875,13115.5,13302.2001953125,697479.0,11325.779296875
2011-08-17,13348.900390625,12975.5,13162.2001953125,12975.5,889517.0,11047.6201171875
2011-08-18,12975.5,12275.2998046875,12928.7998046875,12322.0,1048267.0,10491.2158203125
2011-08-19,11995.2998046875,11668.599609375,11855.2998046875,11948.599609375,1038472.0,10173.294921875
2011-08-22,12648.7001953125,11715.2001953125,11761.900390625,12415.400390625,707229.0,10570.740234375
2011-08-23,12695.400390625,11715.2001953125,12555.400390625,11855.2998046875,1379470.0,10093.857421875
2011-08-24,11995.2998046875,11015.099609375,11995.2998046875,11015.099609375,1880168.0,9378.494140625
2011-08-25,11435.2001953125,10875.099609375,11295.2001953125,10875.099609375,1124569.0,9259.294921875
2011-08-26,11295.2001953125,10735.099609375,10735.099609375,11155.2001953125,1194733.0,9497.779296875
2011-08-29,11575.2001953125,11155.2001953125,11481.900390625,11481.900390625,1080415.0,9775.9384765625
2011-08-30,12555.400390625,11995.2998046875,11995.2998046875,12228.7001953125,9711484.0,10411.779296875
2011-08-31,12415.400390625,11948.599609375,12088.599609375,12368.7001953125,1052216.0,10530.978515625
2011-09-01,13068.7998046875,12275.2998046875,12508.7001953125,12648.7001953125,2027354.0,10769.376953125
2011-09-02,13068.7998046875,12182.0,12508.7001953125,12322.0,993226.0,10491.2158203125
2011-09-05,12322.0,11761.900390625,12182.0,11948.599609375,1013191.0,10173.294921875
2011-09-06,12368.7001953125,11481.900390625,11715.2001953125,12135.2998046875,894821.0,10332.2578125
2011-09-07,12508.7001953125,11995.2998046875,12415.400390625,12275.2998046875,821627.0,10451.455078125
2011-09-08,12742.099609375,12322.0,12322.0,12648.7001953125,956908.0,10769.376953125
2011-09-09,12835.400390625,12182.0,12462.0,12228.7001953125,674554.0,10411.779296875
2011-09-14,12182.0,11155.2001953125,12088.599609375,11388.5,1011684.0,9696.4150390625
2011-09-15,11948.599609375,11061.7998046875,11715.2001953125,11108.5,904622.0,9458.0166015625
2011-09-16,12135.2998046875,11341.900390625,11528.599609375,12135.2998046875,738618.0,10332.2578125
2011-09-19,12555.400390625,11715.2001953125,11995.2998046875,12462.0,840120.0,10610.416015625
2011-09-20,12835.400390625,12042.0,12275.2998046875,12742.099609375,870529.0,10848.8984375
2011-09-21,13395.5,12462.0,12602.099609375,13162.2001953125,849568.0,11206.580078125
2011-09-22,12788.7998046875,11901.900390625,12742.099609375,12182.0,1154505.0,10372.017578125
2011-09-23,11668.599609375,11341.900390625,11435.2001953125,11435.2001953125,986786.0,9736.177734375
2011-09-26,11761.900390625,11108.5,11435.2001953125,11715.2001953125,1346774.0,9974.5751953125
2011-09-27,12742.099609375,11901.900390625,12088.599609375,12228.7001953125,1091195.0,10411.779296875
2011-09-28,12462.0,11761.900390625,12368.7001953125,11901.900390625,1567767.0,10133.53515625
2011-09-29,12415.400390625,11575.2001953125,11808.599609375,12415.400390625,1230302.0,10570.740234375
2011-09-30,12415.400390625,11995.2998046875,12275.2998046875,12275.2998046875,1253275.0,10451.455078125
2011-10-04,11808.599609375,11248.5,11388.5,11808.599609375,850762.0,10054.0966796875
