date,open,high,low,close
2018-06-12,31612.0,28427.0,28956.0,29777.0
2018-06-13,32492.0,29122.0,29797.0,30407.0
2018-06-14,32785.0,29407.0,30191.0,30552.0
2018-06-15,32698.0,29413.0,30286.0,30397.0
2018-06-18,32121.0,29063.0,29998.0,29868.0
