date,open,high,low,close
2018-06-27,101772.0,100056.0,101077.0,100569.0
2018-06-28,100812.0,99279.0,100024.0,99819.0
2018-06-29,100160.0,98796.0,99264.0,99478.0
2018-07-02,100287.0,98889.0,99202.0,99832.0
2018-07-03,100898.0,99273.0,99574.0,100508.0
