date,open,high,low,close
2018-06-05,32634.0,31983.0,32148.0,32383.0
2018-06-06,32579.0,31950.0,32170.0,32284.0
2018-06-07,32411.0,31783.0,32056.0,32072.0
2018-06-08,32186.0,31540.0,31861.0,31809.0
2018-06-11,31910.0,31229.0,31593.0,31504.0
