date,open,high,low,close
2018-06-06,78066.0,76089.0,77123.0,77339.0
2018-06-07,78372.0,76361.0,77473.0,77716.0
2018-06-08,78678.0,76649.0,77812.0,78063.0
2018-06-11,78998.0,76958.0,78169.0,78402.0
2018-06-12,79293.0,77237.0,78482.0,78673.0
