date,open,high,low,close
2018-06-28,58801.0,56486.0,57194.0,58628.0
2018-06-29,60212.0,58020.0,58815.0,60252.0
2018-07-02,61370.0,59428.0,60329.0,61515.0
2018-07-03,62100.0,60537.0,61541.0,62282.0
2018-07-04,62200.0,61156.0,62220.0,62391.0
