date,open,high,low,close
2018-06-08,106099.0,103647.0,104678.0,105247.0
2018-06-11,107422.0,104851.0,105860.0,106507.0
2018-06-12,108430.0,105769.0,106809.0,107393.0
2018-06-13,109106.0,106385.0,107491.0,107902.0
2018-06-14,109324.0,106569.0,107769.0,107914.0
