date,open,high,low,close
2018-06-28,23748.0,21272.0,23244.0,21421.0
2018-06-29,20499.0,18274.0,19362.0,18978.0
2018-07-02,17952.0,16046.0,16017.0,17342.0
2018-07-03,16570.0,15034.0,13774.0,16859.0
2018-07-04,16705.0,15526.0,13098.0,17738.0
