date,open,high,low,close
2018-06-06,1389496.0,1358825.0,1375752.0,1359377.0
2018-06-07,1371295.0,1338872.0,1354724.0,1341499.0
2018-06-08,1354346.0,1321261.0,1334303.0,1327020.0
2018-06-11,1349118.0,1315799.0,1325170.0,1325240.0
2018-06-12,1347182.0,1314239.0,1320822.0,1326766.0
