date,open,high,low,close
2018-06-20,6479.0,6367.0,6274.0,6499.0
2018-06-21,6673.0,6585.0,6469.0,6724.0
2018-06-22,6896.0,6813.0,6689.0,6948.0
2018-06-25,7149.0,7060.0,6957.0,7161.0
2018-06-26,7270.0,7159.0,7114.0,7192.0
