date,open,high,low,close
2018-06-13,5770.0,5641.0,5705.0,5752.0
2018-06-14,5836.0,5704.0,5762.0,5812.0
2018-06-15,5892.0,5756.0,5814.0,5859.0
2018-06-18,5938.0,5798.0,5858.0,5893.0
2018-06-19,5966.0,5821.0,5888.0,5908.0
