date,open,high,low,close
2018-06-04,13015.0,12709.0,12832.0,12972.0
2018-06-05,13023.0,12760.0,12875.0,13020.0
2018-06-06,13050.0,12829.0,12943.0,13079.0
2018-06-07,13091.0,12912.0,13031.0,13142.0
2018-06-08,13144.0,13002.0,13135.0,13204.0
