date,open,high,low,close
2018-06-05,361427.0,351191.0,357444.0,353815.0
2018-06-06,361333.0,350551.0,356830.0,352946.0
2018-06-07,360367.0,349388.0,355755.0,351778.0
2018-06-08,358955.0,347940.0,354498.0,350600.0
2018-06-11,356737.0,345801.0,352726.0,349055.0
