date,open,high,low,close
2018-06-04,125604.0,119104.0,123388.0,123798.0
2018-06-05,126580.0,120388.0,125287.0,124276.0
2018-06-06,126395.0,120438.0,125749.0,123764.0
2018-06-07,125687.0,119961.0,125532.0,122926.0
2018-06-08,124041.0,118682.0,124310.0,121414.0
