date,open,high,low,close
2018-06-11,108469.0,106000.0,104726.0,110054.0
2018-06-12,112060.0,109088.0,107820.0,113531.0
2018-06-13,114916.0,111590.0,110546.0,116097.0
2018-06-14,116892.0,113387.0,112710.0,117669.0
2018-06-15,117869.0,114340.0,114114.0,118136.0
