date,open,high,low,close
2018-06-08,32287.0,31655.0,31874.0,32029.0
2018-06-11,32137.0,31517.0,31750.0,31866.0
2018-06-12,31985.0,31358.0,31598.0,31709.0
2018-06-13,31885.0,31231.0,31480.0,31600.0
2018-06-14,31819.0,31117.0,31391.0,31518.0
