date,open,high,low,close
2018-06-28,43290.0,41384.0,42859.0,41982.0
2018-06-29,42184.0,40414.0,41592.0,41116.0
2018-07-02,41525.0,39844.0,40654.0,40771.0
2018-07-03,41768.0,40071.0,40619.0,41312.0
2018-07-04,42684.0,40905.0,41383.0,42419.0
