date,open,high,low,close
2018-06-25,17760.0,17383.0,17383.0,17539.0
2018-06-26,17598.0,17250.0,17212.0,17397.0
2018-06-27,17527.0,17186.0,17149.0,17333.0
2018-06-28,17499.0,17160.0,17135.0,17315.0
2018-06-29,17497.0,17159.0,17146.0,17330.0
