date,open,high,low,close
2018-06-26,102358.0,100555.0,101492.0,101325.0
2018-06-27,101491.0,99832.0,100668.0,100588.0
2018-06-28,100678.0,99196.0,99873.0,100009.0
2018-06-29,100411.0,98973.0,99506.0,99929.0
2018-07-02,100523.0,98985.0,99424.0,100118.0
