date,open,high,low,close
2018-06-12,269973.0,259591.0,275491.0,256201.0
2018-06-13,255326.0,245580.0,259182.0,245164.0
2018-06-14,246497.0,236268.0,247010.0,239016.0
2018-06-15,243801.0,232182.0,239806.0,238028.0
2018-06-18,245080.0,231730.0,236199.0,240207.0
