date,open,high,low,close
2018-05-07,10594.0,10176.0,10269.0,10435.0
2018-05-08,10807.0,10446.0,10552.0,10628.0
2018-05-09,10979.0,10671.0,10806.0,10780.0
2018-05-10,11093.0,10831.0,11000.0,10873.0
2018-05-11,11120.0,10890.0,11082.0,10880.0
