date,open,high,low,close
2018-05-14,26875.0,26274.0,26537.0,26675.0
2018-05-15,27056.0,26422.0,26779.0,26787.0
2018-05-16,27119.0,26450.0,26916.0,26779.0
2018-05-17,27048.0,26340.0,26913.0,26643.0
2018-05-18,26837.0,26086.0,26750.0,26384.0
