date,open,high,low,close
2018-06-21,29958.0,27840.0,28125.0,28560.0
2018-06-22,29918.0,27803.0,28353.0,28315.0
2018-06-25,29441.0,27416.0,28184.0,27715.0
2018-06-26,28719.0,26816.0,27753.0,26930.0
2018-06-27,27741.0,25998.0,27042.0,25958.0
