date,open,high,low,close
2018-05-11,33288.0,32807.0,32844.0,32883.0
2018-05-14,33103.0,32597.0,32612.0,32750.0
2018-05-15,33035.0,32525.0,32489.0,32737.0
2018-05-16,33160.0,32667.0,32574.0,32901.0
2018-05-17,33369.0,32903.0,32775.0,33126.0
