date,open,high,low,close
2018-05-17,62117.0,60074.0,60455.0,61476.0
2018-05-18,62769.0,60598.0,61184.0,61870.0
2018-05-21,63110.0,60881.0,61637.0,61951.0
2018-05-22,63103.0,60894.0,61776.0,61727.0
2018-05-23,62710.0,60605.0,61556.0,61196.0
