date,open,high,low,close
2018-05-10,459425.0,451526.0,448701.0,460409.0
2018-05-11,469495.0,459981.0,460657.0,468299.0
2018-05-14,474610.0,463980.0,468457.0,470401.0
2018-05-15,474185.0,462841.0,471017.0,466670.0
2018-05-16,468229.0,456422.0,467825.0,457414.0
