date,open,high,low,close
2018-06-12,138466.0,134687.0,136734.0,137232.0
2018-06-13,140143.0,135925.0,137946.0,138707.0
2018-06-14,142316.0,137367.0,139628.0,140308.0
2018-06-15,144497.0,138611.0,141314.0,141629.0
2018-06-18,146331.0,139354.0,142630.0,142430.0
