date,open,high,low,close
2018-05-31,36474.0,34726.0,36056.0,35188.0
2018-06-01,35567.0,34005.0,35096.0,34497.0
2018-06-04,34839.0,33461.0,34239.0,34050.0
2018-06-05,34476.0,33225.0,33710.0,33971.0
2018-06-06,34350.0,33169.0,33423.0,34106.0
