date,open,high,low,close
2018-06-22,76554.0,73489.0,73935.0,76040.0
2018-06-25,78826.0,75493.0,76248.0,78019.0
2018-06-26,80953.0,77507.0,78673.0,79866.0
2018-06-27,82836.0,79422.0,81044.0,81498.0
2018-06-28,84299.0,81039.0,83072.0,82697.0
