date,open,high,low,close
2018-05-25,18505.0,18089.0,18381.0,18381.0
2018-05-28,18520.0,18124.0,18405.0,18419.0
2018-05-29,18546.0,18157.0,18438.0,18453.0
2018-05-30,18624.0,18226.0,18518.0,18525.0
2018-05-31,18740.0,18334.0,18620.0,18645.0
