date,open,high,low,close
2018-05-01,25269.0,24534.0,24687.0,24984.0
2018-05-02,25420.0,24791.0,25024.0,25176.0
2018-05-03,25504.0,24928.0,25232.0,25253.0
2018-05-04,25530.0,24962.0,25327.0,25235.0
2018-05-07,25448.0,24850.0,25259.0,25078.0
