date,open,high,low,close
2018-05-03,6436.0,6248.0,6249.0,6375.0
2018-05-04,6562.0,6364.0,6394.0,6479.0
2018-05-07,6667.0,6461.0,6522.0,6559.0
2018-05-08,6745.0,6536.0,6628.0,6614.0
2018-05-09,6773.0,6570.0,6687.0,6625.0
