date,open,high,low,close
2018-05-29,16524.0,15950.0,16753.0,16018.0
2018-05-30,15775.0,15344.0,15967.0,15424.0
2018-05-31,15340.0,15020.0,15452.0,15159.0
2018-06-01,15260.0,15006.0,15267.0,15241.0
2018-06-04,15410.0,15187.0,15314.0,15520.0
