date,open,high,low,close
2018-06-21,16633.0,15571.0,15489.0,16496.0
2018-06-22,17421.0,16322.0,16490.0,17007.0
2018-06-25,17516.0,16551.0,16930.0,16940.0
2018-06-26,17175.0,16368.0,16880.0,16534.0
2018-06-27,16605.0,15926.0,16516.0,15971.0
