date,open,high,low,close
2018-06-18,368838.0,360938.0,362002.0,365866.0
2018-06-19,373948.0,365702.0,367926.0,370487.0
2018-06-20,377388.0,368787.0,372140.0,373231.0
2018-06-21,379391.0,370415.0,374824.0,374372.0
2018-06-22,379412.0,370011.0,375413.0,373441.0
