date,open,high,low,close
2018-06-15,29511.0,28021.0,28295.0,28677.0
2018-06-18,30926.0,29057.0,29467.0,29712.0
2018-06-19,32240.0,30094.0,30631.0,30628.0
2018-06-20,32842.0,30709.0,31321.0,30979.0
2018-06-21,32314.0,30556.0,31096.0,30515.0
