date,open,high,low,close
2018-05-18,26784.0,26025.0,26137.0,25948.0
2018-05-21,26924.0,26211.0,26340.0,26058.0
2018-05-22,26991.0,26276.0,26435.0,26092.0
2018-05-23,27078.0,26277.0,26474.0,26109.0
2018-05-24,27149.0,26174.0,26416.0,26084.0
